"","site_code","site_type","site_name","region","ca_mpa_name_short","site_pair","mpa_status","mpa_type","latitude","longitude","mpa_type.1","year","month","month_num","day","bruv","species_code","common_name","genus","species","family","order","class","subclass","trophic_group","broad_trophic","targeted","geog","op_code","max_n","taxonomic_unit"
"774","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv1",1,1
"775","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,1,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv1",2,1
"776","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv1",1,1
"777","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,9,"SCRI_14Oct20_bruv3",317,1
"778","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_14Oct20_bruv3",3,1
"779","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_14Oct20_bruv3",3,1
"780","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,NA,"hermit crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_14Oct20_bruv3",1,1
"781","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv3",4,1
"782","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv3",1,1
"783","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,3,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",9,"SCRI_14Oct20_bruv3",1,1
"784","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,9,"SCRI_14Oct20_bruv6",280,1
"785","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_14Oct20_bruv6",4,1
"786","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"SSAG","pacific sardine","Sardinops","sagax","Clupeidae","Clupeiformes","Actinopteri","Teleostei","planktivore","planktivore","Targeted",9,"SCRI_14Oct20_bruv6",95,1
"787","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"HDIP","diamond stingray","Hypanus","dipterurus","Dasyatidae","Myliobatiformes","Elasmobranchii","Neoselachii",NA,NA,NA,9,"SCRI_14Oct20_bruv6",1,1
"788","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,NA,"human",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_14Oct20_bruv6",1,1
"789","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_14Oct20_bruv6",1,1
"790","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"CSTI","speckled sanddab","Citharichthys","stigmaeus","Paralichthyidae","Pleuronectiformes","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_14Oct20_bruv6",1,1
"791","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_14Oct20_bruv6",1,1
"792","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"October",10,14,6,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",9,"SCRI_14Oct20_bruv6",1,1
"793","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,"AAFF","topsmelt","Atherinops","affinis","Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore","Targeted",9,"SCRI_02Nov20_bruv1",29,1
"794","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,9,"SCRI_02Nov20_bruv1",88,0
"795","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_02Nov20_bruv1",2,1
"796","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,NA,"human",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_02Nov20_bruv1",2,1
"797","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,"CSTI","speckled sanddab","Citharichthys","stigmaeus","Paralichthyidae","Pleuronectiformes","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_02Nov20_bruv1",1,1
"798","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv1",1,1
"799","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv1",2,1
"800","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv1",1,1
"801","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,3,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,9,"SCRI_02Nov20_bruv3",75,1
"802","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_02Nov20_bruv3",2,1
"803","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,3,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv3",1,1
"804","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv3",1,1
"805","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,"SSAG","pacific sardine","Sardinops","sagax","Clupeidae","Clupeiformes","Actinopteri","Teleostei","planktivore","planktivore","Targeted",9,"SCRI_02Nov20_bruv6",160,1
"806","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_02Nov20_bruv6",1,1
"807","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,"CSTI","speckled sanddab","Citharichthys","stigmaeus","Paralichthyidae","Pleuronectiformes","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",9,"SCRI_02Nov20_bruv6",2,1
"808","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,NA,"swimming crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"SCRI_02Nov20_bruv6",5,1
"809","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv6",1,1
"810","Scrip","MPA","Scripps","South","Matlahuayl SMR","M","MPA","SMR",32.863419,-117.25504,"SMR",2020,"November",11,2,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",9,"SCRI_02Nov20_bruv6",2,1
"811","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,1,NA,"cormorant",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"SLHO_22Aug19_bruv1",1,1
"812","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,1,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,7,"SLHO_22Aug19_bruv1",1,1
"813","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv1",2,1
"814","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,1,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv1",1,1
"815","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,1,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",7,"SLHO_22Aug19_bruv1",1,1
"816","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,7,"SLHO_22Aug19_bruv3",3,1
"817","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,7,"SLHO_22Aug19_bruv3",1,1
"818","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv3",1,1
"819","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",7,"SLHO_22Aug19_bruv3",4,1
"820","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv3",1,1
"821","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,3,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",7,"SLHO_22Aug19_bruv3",1,1
"822","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"SLHO_22Aug19_bruv6",1,0
"823","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv6",2,1
"824","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,"RSTE","spotfin croaker","Roncador","stearnsii","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv6",11,1
"825","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv6",130,1
"826","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_22Aug19_bruv6",1,1
"827","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"August",8,22,6,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",7,"SLHO_22Aug19_bruv6",1,1
"828","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,7,"SLHO_18Sep19_bruv1",1,1
"829","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",7,"SLHO_18Sep19_bruv1",1,1
"830","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,7,"SLHO_18Sep19_bruv1",1,1
"831","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_18Sep19_bruv1",1,1
"832","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",7,"SLHO_18Sep19_bruv1",10,1
"833","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"PNEB","barred sand bass","Paralabrax","nebulifer","Serranidae","Perciformes","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",7,"SLHO_18Sep19_bruv1",1,1
"834","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,1,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",7,"SLHO_18Sep19_bruv1",1,1
"835","Slee","MPA","Sleepy Hollow","South","Laguna Beach SMR","L","MPA","SMR",33.53858,-117.781686,"SMR",2019,"September",9,18,3,"EJAC","black perch","Embiotoca","jacksoni","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",7,"SLHO_18Sep19_bruv3",1,1
